edad,trabajo,estado civil,educación,incumplimiento,saldo,vivienda,préstamo,contacto,día,mes,duración,campaña,días,anterior,resultado,y
48,services,divorciado,secundaria,no,403,sí,no,desconocido,14,may,364,1,-1,0,desconocido,no
36,management,soltero,terciaria,no,-38,sí,no,desconocido,14,may,784,1,-1,0,desconocido,no
37,technician,casado,terciaria,sí,0,sí,no,desconocido,14,may,93,14,-1,0,desconocido,no
41,entrepreneur,casado,terciaria,no,221,sí,no,desconocido,14,may,57,2,-1,0,desconocido,no
43,blue-collar,casado,secundaria,no,1109,sí,no,desconocido,14,may,160,2,-1,0,desconocido,no
40,entrepreneur,casado,secundaria,no,1416,sí,no,desconocido,14,may,210,2,-1,0,desconocido,no
40,entrepreneur,casado,secundaria,no,264,sí,no,desconocido,14,may,222,2,-1,0,desconocido,no
45,blue-collar,casado,secundaria,no,141,sí,sí,desconocido,14,may,21,10,-1,0,desconocido,no
44,blue-collar,casado,secundaria,no,1944,sí,no,desconocido,14,may,222,5,-1,0,desconocido,no
53,entrepreneur,casado,primaria,no,694,sí,no,desconocido,14,may,157,1,-1,0,desconocido,no
31,management,casado,terciaria,no,303,sí,no,desconocido,14,may,143,1,-1,0,desconocido,no
50,blue-collar,casado,secundaria,no,2087,sí,no,desconocido,14,may,371,1,-1,0,desconocido,no
53,management,casado,terciaria,no,369,sí,sí,desconocido,14,may,161,2,-1,0,desconocido,no
56,blue-collar,divorciado,secundaria,no,166,sí,no,desconocido,14,may,350,2,-1,0,desconocido,no
45,technician,casado,primaria,no,718,sí,no,desconocido,14,may,135,1,-1,0,desconocido,no
47,self-employed,casado,terciaria,no,4543,sí,no,desconocido,14,may,162,1,-1,0,desconocido,no
33,admin.,soltero,secundaria,no,1613,sí,no,desconocido,14,may,565,1,-1,0,desconocido,no
57,technician,casado,terciaria,no,-1,no,no,desconocido,14,may,850,2,-1,0,desconocido,sí
45,entrepreneur,soltero,terciaria,no,1410,sí,no,desconocido,14,may,44,8,-1,0,desconocido,no
34,blue-collar,casado,secundaria,no,577,no,no,desconocido,14,may,337,1,-1,0,desconocido,no
49,entrepreneur,casado,primaria,no,-63,sí,no,desconocido,14,may,416,2,-1,0,desconocido,no
49,services,casado,secundaria,no,892,no,no,desconocido,14,may,102,2,-1,0,desconocido,no
37,admin.,divorciado,secundaria,no,-113,sí,no,desconocido,14,may,5,2,-1,0,desconocido,no
57,technician,casado,secundaria,no,3240,sí,no,desconocido,14,may,129,2,-1,0,desconocido,no
40,blue-collar,casado,primaria,no,3658,sí,no,desconocido,14,may,977,1,-1,0,desconocido,no
57,retired,casado,secundaria,no,3545,sí,no,desconocido,14,may,138,2,-1,0,desconocido,no
45,unemployed,casado,primaria,no,1292,sí,no,desconocido,14,may,70,2,-1,0,desconocido,no
61,retired,casado,secundaria,no,4248,sí,no,desconocido,14,may,71,1,-1,0,desconocido,no
54,management,divorciado,secundaria,no,155,sí,no,desconocido,14,may,75,1,-1,0,desconocido,no
46,blue-collar,casado,primaria,no,501,sí,no,desconocido,14,may,230,2,-1,0,desconocido,no
51,admin.,casado,primaria,no,658,sí,no,desconocido,14,may,369,1,-1,0,desconocido,no
42,blue-collar,casado,secundaria,no,3743,sí,no,desconocido,14,may,136,1,-1,0,desconocido,no
42,blue-collar,casado,primaria,no,329,sí,no,desconocido,14,may,22,4,-1,0,desconocido,no
60,management,casado,primaria,no,703,sí,no,desconocido,14,may,378,1,-1,0,desconocido,no
41,blue-collar,casado,primaria,no,7735,sí,no,desconocido,14,may,240,1,-1,0,desconocido,no
41,services,casado,primaria,no,455,sí,no,desconocido,14,may,80,1,-1,0,desconocido,no
55,blue-collar,casado,secundaria,no,831,sí,no,desconocido,14,may,144,1,-1,0,desconocido,no
46,services,casado,secundaria,no,1757,sí,no,desconocido,14,may,380,4,-1,0,desconocido,no
54,blue-collar,casado,secundaria,no,1480,sí,no,desconocido,14,may,108,1,-1,0,desconocido,no
51,blue-collar,casado,secundaria,no,7180,sí,no,desconocido,14,may,927,1,-1,0,desconocido,sí
47,services,divorciado,secundaria,no,4906,sí,no,desconocido,14,may,389,1,-1,0,desconocido,no
35,management,soltero,terciaria,no,592,no,sí,desconocido,14,may,192,1,-1,0,desconocido,no
30,blue-collar,casado,secundaria,no,128,sí,no,desconocido,14,may,273,1,-1,0,desconocido,no
32,management,soltero,secundaria,no,160,sí,no,desconocido,14,may,48,1,-1,0,desconocido,no
35,blue-collar,casado,primaria,no,441,sí,no,desconocido,14,may,8,1,-1,0,desconocido,no
48,blue-collar,soltero,secundaria,no,8982,sí,no,desconocido,14,may,628,1,-1,0,desconocido,no
36,services,casado,secundaria,no,338,no,no,desconocido,14,may,90,1,-1,0,desconocido,no
53,services,casado,secundaria,no,10749,sí,no,desconocido,14,may,221,1,-1,0,desconocido,no
48,technician,casado,secundaria,no,638,sí,no,desconocido,14,may,217,1,-1,0,desconocido,no
42,services,casado,secundaria,no,737,sí,no,desconocido,14,may,762,2,-1,0,desconocido,no
38,services,soltero,secundaria,no,7695,sí,no,desconocido,14,may,193,2,-1,0,desconocido,no
332,admin.,soltero,secundaria,no,91,sí,no,desconocido,14,may,302,2,-1,0,desconocido,no
51,unemployed,casado,secundaria,no,760,sí,no,desconocido,14,may,411,1,-1,0,desconocido,no
34,blue-collar,casado,secundaria,no,683,sí,no,desconocido,14,may,245,2,-1,0,desconocido,no
43,blue-collar,casado,secundaria,no,1311,sí,no,desconocido,14,may,746,1,-1,0,desconocido,no
50,blue-collar,casado,secundaria,no,606,sí,no,desconocido,14,may,673,2,-1,0,desconocido,no
44,blue-collar,casado,primaria,no,0,sí,no,desconocido,14,may,220,7,-1,0,desconocido,no
25,services,soltero,secundaria,no,192,sí,no,desconocido,14,may,232,1,-1,0,desconocido,no
60,blue-collar,casado,secundaria,no,751,sí,no,desconocido,14,may,115,3,-1,0,desconocido,no
32,technician,soltero,desconocido,no,10600,no,no,desconocido,14,may,485,2,-1,0,desconocido,no
44,admin.,casado,secundaria,no,447,sí,sí,desconocido,14,may,106,5,-1,0,desconocido,no
26,student,soltero,secundaria,no,3096,sí,no,desconocido,14,may,107,1,-1,0,desconocido,no
36,admin.,casado,secundaria,no,998,sí,no,desconocido,14,may,1044,2,-1,0,desconocido,no
29,entrepreneur,soltero,terciaria,no,303,sí,no,desconocido,14,may,180,4,-1,0,desconocido,no
29,management,soltero,terciaria,no,1952,sí,no,desconocido,14,may,354,1,-1,0,desconocido,no
42,blue-collar,casado,secundaria,no,171,sí,no,desconocido,14,may,55,1,-1,0,desconocido,no
32,blue-collar,soltero,secundaria,no,116,no,no,desconocido,14,may,392,1,-1,0,desconocido,no
37,admin.,casado,secundaria,no,766,sí,no,desconocido,14,may,123,1,-1,0,desconocido,no
50,admin.,divorciado,secundaria,sí,-500,sí,no,desconocido,14,may,148,3,-1,0,desconocido,no
44,blue-collar,casado,secundaria,no,2017,sí,no,desconocido,14,may,74,3,-1,0,desconocido,no
43,technician,casado,secundaria,no,672,sí,no,desconocido,14,may,267,8,-1,0,desconocido,no
41,services,casado,primaria,no,450,sí,no,desconocido,14,may,374,2,-1,0,desconocido,no
45,admin.,casado,secundaria,no,-31,sí,no,desconocido,14,may,295,2,-1,0,desconocido,no
41,admin.,casado,terciaria,no,5426,sí,no,desconocido,14,may,149,2,-1,0,desconocido,no
57,technician,casado,secundaria,no,629,sí,no,desconocido,14,may,226,2,-1,0,desconocido,no
34,self-employed,soltero,terciaria,no,2800,sí,no,desconocido,14,may,668,1,-1,0,desconocido,no
47,services,casado,secundaria,no,1549,sí,no,desconocido,14,may,95,6,-1,0,desconocido,no
49,technician,casado,secundaria,no,6050,sí,no,desconocido,14,may,229,2,-1,0,desconocido,no
58,blue-collar,casado,primaria,no,1406,sí,no,desconocido,14,may,252,3,-1,0,desconocido,no
51,unemployed,casado,secundaria,no,425,sí,no,desconocido,14,may,286,14,-1,0,desconocido,no
30,management,casado,terciaria,no,-328,sí,no,desconocido,14,may,242,5,-1,0,desconocido,no
47,services,divorciado,secundaria,no,430,sí,sí,desconocido,14,may,335,1,-1,0,desconocido,no
29,technician,soltero,secundaria,no,6911,no,no,desconocido,14,may,323,5,-1,0,desconocido,no
51,blue-collar,casado,primaria,no,111,sí,no,desconocido,14,may,140,1,-1,0,desconocido,no
49,housemaid,soltero,primaria,no,1158,sí,no,desconocido,14,may,159,3,-1,0,desconocido,no
43,services,casado,secundaria,no,823,sí,no,desconocido,14,may,293,3,-1,0,desconocido,no
41,blue-collar,casado,primaria,no,410,sí,no,desconocido,14,may,85,4,-1,0,desconocido,no
29,admin.,soltero,secundaria,no,1028,sí,no,desconocido,14,may,343,1,-1,0,desconocido,no
42,blue-collar,casado,primaria,no,1288,sí,no,desconocido,14,may,295,1,-1,0,desconocido,no
34,blue-collar,soltero,secundaria,sí,-115,sí,no,desconocido,14,may,360,1,-1,0,desconocido,no
44,management,casado,terciaria,no,474,sí,sí,desconocido,14,may,183,4,-1,0,desconocido,no
44,services,divorciado,secundaria,no,2416,sí,no,desconocido,14,may,304,3,-1,0,desconocido,no
30,management,casado,terciaria,no,233,sí,no,desconocido,14,may,382,10,-1,0,desconocido,no
26,blue-collar,soltero,secundaria,no,277,no,no,desconocido,14,may,514,2,-1,0,desconocido,no
28,technician,soltero,secundaria,no,280,sí,no,desconocido,14,may,142,3,-1,0,desconocido,no
42,technician,casado,terciaria,no,2106,sí,sí,desconocido,14,may,162,2,-1,0,desconocido,no
40,housemaid,divorciado,primaria,no,2610,sí,no,desconocido,14,may,301,3,-1,0,desconocido,no
49,retired,casado,secundaria,no,329,sí,no,desconocido,14,may,264,2,-1,0,desconocido,no
42,admin.,divorciado,secundaria,no,1811,sí,no,desconocido,14,may,150,1,-1,0,desconocido,no
29,admin.,casado,secundaria,no,387,sí,sí,desconocido,14,may,49,1,-1,0,desconocido,no
47,blue-collar,casado,primaria,no,6439,sí,no,desconocido,14,may,326,3,-1,0,desconocido,no
42,management,casado,desconocido,no,1333,sí,no,desconocido,14,may,468,2,-1,0,desconocido,no
45,services,divorciado,secundaria,no,864,sí,no,desconocido,14,may,183,2,-1,0,desconocido,no
29,admin.,soltero,secundaria,no,900,sí,no,desconocido,14,may,339,1,-1,0,desconocido,no
41,technician,casado,terciaria,no,744,sí,no,desconocido,14,may,125,1,-1,0,desconocido,no
40,blue-collar,soltero,desconocido,no,4370,sí,no,desconocido,14,may,232,2,-1,0,desconocido,no
48,admin.,casado,secundaria,no,6532,sí,no,desconocido,14,may,312,5,-1,0,desconocido,no
41,blue-collar,casado,primaria,no,348,sí,no,desconocido,14,may,423,2,-1,0,desconocido,no
60,retired,casado,secundaria,no,2077,sí,no,desconocido,14,may,163,1,-1,0,desconocido,no
44,management,casado,terciaria,no,1945,no,no,desconocido,14,may,191,1,-1,0,desconocido,no
49,self-employed,soltero,terciaria,no,21,sí,no,desconocido,14,may,248,1,-1,0,desconocido,no
47,management,divorciado,terciaria,no,4556,sí,no,desconocido,14,may,146,1,-1,0,desconocido,no
48,technician,casado,secundaria,no,1764,sí,no,desconocido,14,may,125,2,-1,0,desconocido,no
44,admin.,casado,primaria,no,248,sí,no,desconocido,14,may,234,1,-1,0,desconocido,no
28,blue-collar,casado,primaria,no,0,no,no,desconocido,14,may,17,24,-1,0,desconocido,no
31,services,casado,secundaria,no,37,sí,no,desconocido,14,may,546,1,-1,0,desconocido,no
29,blue-collar,casado,primaria,no,236,sí,no,desconocido,14,may,554,1,-1,0,desconocido,no
28,student,soltero,secundaria,no,246,sí,no,desconocido,14,may,162,4,-1,0,desconocido,no
43,services,divorciado,secundaria,no,206,sí,no,desconocido,14,may,436,1,-1,0,desconocido,no
32,services,casado,secundaria,no,162,sí,no,desconocido,14,may,297,2,-1,0,desconocido,no
44,technician,divorciado,secundaria,no,976,sí,no,desconocido,14,may,302,2,-1,0,desconocido,no
42,technician,casado,secundaria,no,645,sí,sí,desconocido,14,may,349,5,-1,0,desconocido,no
45,blue-collar,casado,primaria,no,1794,sí,no,desconocido,14,may,174,2,-1,0,desconocido,no
31,admin.,soltero,secundaria,no,358,sí,no,desconocido,14,may,180,1,-1,0,desconocido,no
48,technician,soltero,secundaria,no,9131,sí,no,desconocido,14,may,902,5,-1,0,desconocido,no
45,blue-collar,casado,primaria,no,532,sí,no,desconocido,14,may,137,2,-1,0,desconocido,no
27,blue-collar,soltero,secundaria,no,1150,sí,no,desconocido,14,may,282,1,-1,0,desconocido,no
55,blue-collar,casado,primaria,no,680,sí,no,desconocido,14,may,321,1,-1,0,desconocido,no
45,entrepreneur,casado,secundaria,no,245,sí,no,desconocido,14,may,126,3,-1,0,desconocido,no
50,unemployed,casado,secundaria,no,-13,sí,no,desconocido,14,may,554,1,-1,0,desconocido,no
44,unemployed,casado,secundaria,no,728,sí,no,desconocido,14,may,21,11,-1,0,desconocido,no
45,admin.,casado,secundaria,no,137,sí,no,desconocido,14,may,427,1,-1,0,desconocido,no
51,housemaid,casado,primaria,no,289,no,no,desconocido,14,may,97,5,-1,0,desconocido,no
30,blue-collar,soltero,secundaria,no,609,sí,no,desconocido,14,may,402,1,-1,0,desconocido,no
43,blue-collar,casado,secundaria,no,15740,sí,no,desconocido,14,may,252,2,-1,0,desconocido,no
41,blue-collar,casado,primaria,no,574,sí,no,desconocido,14,may,449,2,-1,0,desconocido,no
30,blue-collar,casado,primaria,no,1480,sí,no,desconocido,14,may,360,2,-1,0,desconocido,no
41,blue-collar,casado,secundaria,no,343,sí,no,desconocido,14,may,89,7,-1,0,desconocido,no
29,blue-collar,casado,secundaria,no,424,sí,sí,desconocido,14,may,241,2,-1,0,desconocido,no
31,admin.,casado,secundaria,no,413,sí,no,desconocido,14,may,574,2,-1,0,desconocido,no
40,technician,soltero,secundaria,no,277,sí,no,desconocido,14,may,274,2,-1,0,desconocido,no
41,blue-collar,casado,secundaria,no,2157,sí,no,desconocido,14,may,154,2,-1,0,desconocido,no
43,admin.,divorciado,secundaria,no,738,sí,no,desconocido,14,may,71,4,-1,0,desconocido,no
43,blue-collar,casado,primaria,no,-101,sí,no,desconocido,14,may,122,4,-1,0,desconocido,no
50,entrepreneur,casado,terciaria,no,-52,sí,no,desconocido,14,may,166,4,-1,0,desconocido,no
40,unemployed,divorciado,secundaria,no,262,sí,no,desconocido,14,may,163,5,-1,0,desconocido,no
23,blue-collar,soltero,secundaria,no,-95,sí,no,desconocido,14,may,167,3,-1,0,desconocido,no
37,admin.,casado,secundaria,no,66,sí,no,desconocido,14,may,91,7,-1,0,desconocido,no
47,blue-collar,casado,secundaria,no,3630,sí,no,desconocido,14,may,133,4,-1,0,desconocido,no
29,blue-collar,casado,secundaria,no,294,sí,no,desconocido,14,may,594,2,-1,0,desconocido,no
46,technician,casado,secundaria,no,1465,sí,no,desconocido,14,may,86,2,-1,0,desconocido,no
31,admin.,casado,secundaria,no,0,sí,no,desconocido,14,may,40,2,-1,0,desconocido,no
57,technician,soltero,secundaria,no,5961,sí,no,desconocido,14,may,166,3,-1,0,desconocido,no
54,blue-collar,casado,secundaria,no,1487,sí,no,desconocido,14,may,302,16,-1,0,desconocido,no
44,blue-collar,casado,primaria,no,-295,sí,no,desconocido,14,may,303,4,-1,0,desconocido,no
36,blue-collar,casado,secundaria,no,0,no,no,desconocido,14,may,636,6,-1,0,desconocido,no
54,blue-collar,casado,secundaria,no,219,sí,no,desconocido,14,may,341,5,-1,0,desconocido,no
38,technician,casado,secundaria,no,1442,sí,sí,desconocido,14,may,483,3,-1,0,desconocido,no
38,blue-collar,casado,secundaria,no,360,sí,no,desconocido,14,may,220,2,-1,0,desconocido,no
40,blue-collar,casado,secundaria,no,339,sí,no,desconocido,14,may,234,2,-1,0,desconocido,no
46,technician,casado,secundaria,no,1427,sí,no,desconocido,14,may,32,3,-1,0,desconocido,no
41,admin.,soltero,secundaria,no,30,sí,no,desconocido,14,may,211,3,-1,0,desconocido,no
33,management,casado,terciaria,no,483,sí,no,desconocido,14,may,738,2,-1,0,desconocido,no
36,admin.,casado,secundaria,no,402,sí,no,desconocido,14,may,482,2,-1,0,desconocido,no
59,retired,casado,secundaria,no,5678,sí,no,desconocido,14,may,238,2,-1,0,desconocido,no
49,blue-collar,casado,primaria,no,0,no,no,desconocido,14,may,370,2,-1,0,desconocido,no
49,blue-collar,casado,secundaria,no,2631,sí,no,desconocido,14,may,76,2,-1,0,desconocido,no
44,blue-collar,casado,primaria,no,112,sí,no,desconocido,14,may,225,2,-1,0,desconocido,no
38,admin.,casado,secundaria,no,664,sí,no,desconocido,14,may,256,2,-1,0,desconocido,no
44,technician,casado,secundaria,no,2626,sí,no,desconocido,14,may,567,3,-1,0,desconocido,no
43,technician,soltero,secundaria,no,28,sí,no,desconocido,14,may,2241,4,-1,0,desconocido,no
42,blue-collar,casado,primaria,no,321,sí,no,desconocido,14,may,147,3,-1,0,desconocido,no
41,admin.,casado,secundaria,no,1794,sí,no,desconocido,14,may,135,2,-1,0,desconocido,no
52,services,casado,secundaria,no,989,sí,no,desconocido,14,may,260,2,-1,0,desconocido,no
41,technician,soltero,terciaria,no,6029,sí,no,desconocido,14,may,254,2,-1,0,desconocido,no
29,blue-collar,casado,secundaria,no,416,sí,no,desconocido,14,may,1118,2,-1,0,desconocido,no
36,blue-collar,casado,desconocido,no,-389,sí,no,desconocido,14,may,76,9,-1,0,desconocido,no
42,blue-collar,casado,desconocido,no,1260,sí,no,desconocido,14,may,79,3,-1,0,desconocido,no
34,management,casado,terciaria,no,82,no,no,desconocido,14,may,94,6,-1,0,desconocido,no
35,technician,casado,secundaria,no,94,sí,sí,desconocido,14,may,208,5,-1,0,desconocido,no
41,blue-collar,divorciado,secundaria,no,5291,sí,no,desconocido,14,may,1423,3,-1,0,desconocido,sí
57,retired,casado,primaria,no,3401,sí,no,desconocido,14,may,271,2,-1,0,desconocido,no
46,self-employed,casado,secundaria,no,0,sí,sí,desconocido,14,may,166,5,-1,0,desconocido,no
58,admin.,casado,secundaria,no,-1196,sí,sí,desconocido,14,may,256,4,-1,0,desconocido,no
50,blue-collar,casado,secundaria,no,810,sí,no,desconocido,14,may,19,14,-1,0,desconocido,no
57,technician,divorciado,secundaria,no,3105,sí,no,desconocido,14,may,173,11,-1,0,desconocido,no
47,technician,casado,secundaria,no,351,sí,no,desconocido,14,may,367,3,-1,0,desconocido,no
46,blue-collar,soltero,secundaria,no,2612,sí,no,desconocido,14,may,414,2,-1,0,desconocido,no
47,blue-collar,divorciado,primaria,no,556,sí,no,desconocido,14,may,227,4,-1,0,desconocido,no
49,blue-collar,divorciado,primaria,no,380,sí,no,desconocido,14,may,349,2,-1,0,desconocido,no
49,blue-collar,casado,primaria,no,953,sí,no,desconocido,14,may,278,2,-1,0,desconocido,no
26,blue-collar,soltero,secundaria,no,786,sí,sí,desconocido,14,may,103,5,-1,0,desconocido,no
52,management,casado,terciaria,no,601,sí,no,desconocido,14,may,249,2,-1,0,desconocido,no
47,management,casado,secundaria,no,651,sí,no,desconocido,14,may,143,3,-1,0,desconocido,no
43,technician,soltero,secundaria,no,0,sí,no,desconocido,14,may,37,3,-1,0,desconocido,no
20,student,soltero,terciaria,no,79,sí,no,desconocido,14,may,168,3,-1,0,desconocido,no
43,services,casado,secundaria,no,0,sí,no,desconocido,14,may,260,3,-1,0,desconocido,no
53,admin.,casado,secundaria,no,4464,sí,no,desconocido,14,may,162,3,-1,0,desconocido,no
40,self-employed,casado,primaria,no,422,sí,no,desconocido,14,may,187,3,-1,0,desconocido,no
52,technician,casado,secundaria,no,598,no,no,desconocido,14,may,266,2,-1,0,desconocido,no
43,technician,divorciado,terciaria,no,123,no,no,desconocido,14,may,279,2,-1,0,desconocido,no
55,management,casado,terciaria,no,0,sí,no,desconocido,14,may,159,2,-1,0,desconocido,no
41,entrepreneur,casado,secundaria,no,718,sí,no,desconocido,14,may,318,2,-1,0,desconocido,no
36,blue-collar,casado,secundaria,no,-406,sí,sí,desconocido,14,may,104,3,-1,0,desconocido,no
57,management,divorciado,secundaria,no,3625,sí,no,desconocido,14,may,747,3,-1,0,desconocido,no
30,admin.,soltero,secundaria,sí,-35,sí,no,desconocido,14,may,1204,4,-1,0,desconocido,no
41,management,casado,terciaria,no,1132,no,no,desconocido,15,may,95,4,-1,0,desconocido,no
56,services,casado,secundaria,no,1121,sí,no,desconocido,15,may,176,2,-1,0,desconocido,no
44,blue-collar,casado,primaria,no,3407,sí,no,desconocido,15,may,179,2,-1,0,desconocido,no
45,blue-collar,casado,secundaria,no,827,sí,no,desconocido,15,may,319,5,-1,0,desconocido,no
43,retired,casado,primaria,no,471,no,sí,desconocido,15,may,114,2,-1,0,desconocido,no
50,technician,casado,terciaria,no,2938,sí,no,desconocido,15,may,170,5,-1,0,desconocido,no
